"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:78}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-74","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method topLevelTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:82}","{Method topLevelTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:61}","-78","-58"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method topLevelTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:74}","{Method topLevelTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:58}","-70","-55"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method nestedFieldHasOverride(ApplicationContext) at spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:110}","{Method nestedFieldHasOverride(ApplicationContext) at spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:92}","-105","-88"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method fieldHasOverride(ApplicationContext) at spring-test/src/test/java/org/springframework/test/context/bean/override/mockito/MockitoSpyBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:90}","{Method fieldHasOverride(ApplicationContext) at spring-test/src/test/java/org/springframework/test/context/bean/override/mockito/MockitoSpyBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:51}","-85","-48"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method new(TestInfo, String) at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:104}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:180}","-100","-176"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:108}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-104","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:188}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-181","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","RENAME","{Class L5InheritedCfgAndTestInterfaceTestCase at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestPropertySourceTestMethodScopedExtensionContextNestedTests.java:164}","{Class L5InheritedCfgAndTestInterfaceTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestPropertySourceTestMethodScopedExtensionContextNestedTests.java:147}","-157","-141"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method findAll() at spring-test/src/test/java/org/springframework/test/context/orm/jpa/JpaPersonRepositoryTests.java:79}","{Method findAll() at spring-test/src/test/java/org/springframework/test/context/orm/jpa/JpaPersonRepositoryTests.java:60}","-75","-57"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT","{Method with(String) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:70}","{Method fragment(String) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:64}","-67","-61"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT_MOVE","{Method with(String) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:70}","{Method fragment(String) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:74}","-67","-71"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT","{Method with(String, Map) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:60}","{Method fragment(String, Map) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:76}","-57","-73"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","CHANGE_SIGNATURE","{Method new(Collection) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/DefaultFragmentsRenderingBuilder.java:52}","{Method new() at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/DefaultFragmentsRenderingBuilder.java:52}","-49","-49"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT","{Method withPublisher(P) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:102}","{Method fragmentsPublisher(P) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:108}","-99","-105"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT_MOVE","{Method with(String, Map) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:60}","{Method fragment(String) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:74}","-57","-71"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","RENAME","{Method adaptProducer(Object) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:115}","{Method fragmentsProducer(Object) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:118}","-112","-115"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT_MOVE","{Method with(Collection) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:80}","{Method fragments(Collection) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:97}","-77","-94"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT","{Method with(String, Map) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:60}","{Method fragment(String) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:64}","-57","-61"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT","{Method with(Collection) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:80}","{Method fragments(Collection) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:87}","-77","-84"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT_MOVE","{Method with(String, Map) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:60}","{Method fragment(String, Map) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:86}","-57","-83"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT_MOVE","{Method with(String) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:70}","{Method fragment(String, Map) at spring-webflux/src/main/java/org/springframework/web/reactive/result/view/FragmentsRendering.java:86}","-67","-83"
"715bc68c164ab5a2486c25e29f62b4ecbb860d11","EXTRACT","{Method with(String) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:70}","{Method fragment(String, Map) at spring-webmvc/src/main/java/org/springframework/web/servlet/view/FragmentsRendering.java:76}","-67","-73"
"9c24f7ba8c7555bac418e040a5ad4f5a751eb65c"
"9f9f0a7014416fc8044df0ee96d65bed6224852b"
"3190269567e12a09151d0fae264c129428a0d96c"
"0bcff38f8e0361d3c363029f30cad87b32ff05e2","RENAME","{Method waitBarrier(CyclicBarrier) at spring-context/src/main/java/org/springframework/context/support/DefaultLifecycleProcessor.java:763}","{Method awaitBarrier(CyclicBarrier) at spring-context/src/main/java/org/springframework/context/support/DefaultLifecycleProcessor.java:753}","-759","-749"
"706ea2c2130b145377d16bb316508c819aaa073a","RENAME","{Method awaitPreventShutdownBarrier() at spring-context/src/main/java/org/springframework/context/support/DefaultLifecycleProcessor.java:752}","{Method waitBarrier(CyclicBarrier) at spring-context/src/main/java/org/springframework/context/support/DefaultLifecycleProcessor.java:763}","-748","-759"
"9a10b04fe07c593327d9e97a54e2db2a43f05a3a"
"9c0f7146392d4883e43ce2a1016fe15a879bfe38"
"0319fe92114d6e7c5c39b2cbe36dc6ba19040616"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method domain(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:193}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:61}","-190","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method number(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:137}","{Method number(Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/XpathAssertions.java:71}","-134","-68"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method value(ParameterizedTypeReference, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:165}","{Method value(ParameterizedTypeReference, Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/JsonPathAssertions.java:68}","-162","-65"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method string(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:130}","{Method getXpathHelper() at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:77}","-127","-74"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(ParameterizedTypeReference, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:165}","{Method getPathHelper() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:65}","-162","-62"
"b4c6300ac6155e2d8024aab5088a895d19d99155","CHANGE_SIGNATURE","{Method value(Function, Matcher) at spring-test/src/main/java/org/springframework/test/web/servlet/client/DefaultRestTestClient.java:388}","{Method value(Function, Consumer) at spring-test/src/main/java/org/springframework/test/web/servlet/client/DefaultRestTestClient.java:386}","-384","-382"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method path(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:169}","{Method path(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/CookieAssertions.java:82}","-166","-79"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method domain(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:193}","{Method domain(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/CookieAssertions.java:94}","-190","-91"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method domain(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:193}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:66}","-190","-63"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:162}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:61}","-159","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method string(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:130}","{Method string(Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/XpathAssertions.java:64}","-127","-61"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:149}","{Method getPathHelper() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:65}","-146","-62"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method path(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:169}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:66}","-166","-63"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:90}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:66}","-87","-63"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:236}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:61}","-233","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method domain(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:193}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:56}","-190","-53"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method nodeCount(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:144}","{Method nodeCount(Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/XpathAssertions.java:78}","-141","-75"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method maxAge(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:143}","{Method maxAge(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/CookieAssertions.java:70}","-140","-67"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(ParameterizedTypeReference, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:165}","{Method getContent() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:61}","-162","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method values(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:176}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:61}","-173","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method maxAge(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:143}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:56}","-140","-53"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method values(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:176}","{Method values(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/HeaderAssertions.java:77}","-173","-74"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:236}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:56}","-233","-53"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(Class, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:157}","{Method getContent() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:61}","-154","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:149}","{Method getBodySpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:57}","-146","-54"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(Class, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:157}","{Method getBodySpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:57}","-154","-54"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:149}","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/JsonPathAssertions.java:52}","-146","-49"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:162}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:66}","-159","-63"
"b4c6300ac6155e2d8024aab5088a895d19d99155","CHANGE_SIGNATURE","{Method value(Function, Matcher) at spring-test/src/main/java/org/springframework/test/web/servlet/client/RestTestClient.java:693}","{Method value(Function, Consumer) at spring-test/src/main/java/org/springframework/test/web/servlet/client/RestTestClient.java:692}","-689","-688"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:162}","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/HeaderAssertions.java:63}","-159","-60"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method values(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:176}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:56}","-173","-53"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method number(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:137}","{Method getXpathHelper() at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:77}","-134","-74"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:149}","{Method getContent() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:61}","-146","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method path(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:169}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:61}","-166","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:90}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:56}","-87","-53"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:90}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:61}","-87","-58"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method path(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:169}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:56}","-166","-53"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:90}","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/CookieAssertions.java:57}","-87","-54"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method value(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:162}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:56}","-159","-53"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method values(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:176}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:66}","-173","-63"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:236}","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/StatusAssertions.java:55}","-233","-52"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method maxAge(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:143}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:66}","-140","-63"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(Class, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:157}","{Method getPathHelper() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:65}","-154","-62"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method value(ParameterizedTypeReference, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:165}","{Method getBodySpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:57}","-162","-54"
"b4c6300ac6155e2d8024aab5088a895d19d99155","PUSH_DOWN","{Method value(Class, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractJsonPathAssertions.java:157}","{Method value(Class, Matcher) at spring-test/src/main/java/org/springframework/test/web/reactive/server/JsonPathAssertions.java:60}","-154","-57"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT_MOVE","{Method value(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractStatusAssertions.java:236}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractHeaderAssertions.java:66}","-233","-63"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method nodeCount(Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:144}","{Method getXpathHelper() at spring-test/src/main/java/org/springframework/test/web/support/AbstractXpathAssertions.java:77}","-141","-74"
"b4c6300ac6155e2d8024aab5088a895d19d99155","EXTRACT","{Method maxAge(String, Matcher) at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:143}","{Method getResponseSpec() at spring-test/src/main/java/org/springframework/test/web/support/AbstractCookieAssertions.java:61}","-140","-58"
"a40647a62f588ab2fd10350cc0f96be7d285d482"
"b53fb13f3026e002cfa5f746fa48ff776b7a542a","RENAME","{Method setUp() at spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java:57}","{Method setup() at spring-beans/src/test/java/org/springframework/beans/factory/xml/UtilNamespaceHandlerTests.java:57}","-54","-54"
"4b7b280ac3280ab08c2c262996d575971e0310d8"
"b3aefac9c337d3ba4875814673c97e6407f43057"
"694224f1a6aac97d3f76848ee7ff2a3c4129c852"
"b19059f6cbbe66a07d2d1f58d199f46d5a6f4562"
"6ac13d16d821a2f074dbb9b4c53183f3e49c4068"
"179c63a7c9854494b9a51cd1519e675b450e0d24"
"7e671abb9f165edc0cfe505a7d8a4ba2af66f98d"
"618bce3bd8e72d7d2d478fda2b04e399d2a3dbf5"
"4356fc11e1c4197af1a1c6b598d965253862a9ef"
"8d951c569b2e3ba56f36b42962e74ff81fd8628b"
"65daea1e2a8cf32ced9a41664cc099a17922e847","RENAME","{Class NestedTestCaseWithInheritedConfigTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:89}","{Class NestedWithInheritedConfigTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:89}","-86","-86"
"1ea043db28173a7910800e6c1e21301566ba0791"
"24b50650d74cf54ee35130dba2ed4bbb2c9b6037"
"b1f5b61bcd79fca7e697ec9ea263125cd7e7b557"
"f0a61cc9c6d83c350bb86a42abfd8843ee1158cb"
"a982c9b48105971da010e96d5e8ea1fdf185ad31"
"810e069bccfc7bd1662d474369f0f431125b4fc7"
"62f42cab6b515139a08c3bbf78ceaf8467f1ae43"
"9331e1e86c3161fe2d8467e69a1f25e5f707ccc7","INTERNAL_MOVE","{Method readMessageSize(DataBuffer) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufDecoder.java:273}","{Method readMessageSize(DataBuffer) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufDecoder.java:321}","-269","-317"
"9331e1e86c3161fe2d8467e69a1f25e5f707ccc7","EXTRACT","{Method decode(DataBuffer, ResolvableType, MimeType, Map) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufDecoder.java:147}","{Method merge(DataBuffer, Message.Builder) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufDecoder.java:181}","-144","-178"
"9331e1e86c3161fe2d8467e69a1f25e5f707ccc7","EXTRACT","{Method write(Publisher, ResolvableType, MediaType, ReactiveHttpOutputMessage, Map) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufHttpMessageWriter.java:77}","{Method extendHeaders(ReactiveHttpOutputMessage, Map) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufHttpMessageWriter.java:118}","-74","-115"
"9331e1e86c3161fe2d8467e69a1f25e5f707ccc7","EXTRACT","{Method write(Publisher, ResolvableType, MediaType, ReactiveHttpOutputMessage, Map) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufHttpMessageWriter.java:77}","{Method getStreamingContentType(MediaType) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufHttpMessageWriter.java:102}","-74","-99"
"9331e1e86c3161fe2d8467e69a1f25e5f707ccc7","CHANGE_SIGNATURE","{Method new(ResolvableType, int) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufDecoder.java:202}","{Method new(ResolvableType, int, MessageSizeReader) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufDecoder.java:219}","-198","-215"
"9331e1e86c3161fe2d8467e69a1f25e5f707ccc7","EXTRACT","{Method encodeValue(Message, DataBufferFactory, boolean) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufEncoder.java:109}","{Method writeMessage(Message, boolean, OutputStream) at spring-web/src/main/java/org/springframework/http/codec/protobuf/ProtobufEncoder.java:125}","-106","-122"
"6ebb2071f570678d462da87c0cd60422364d690f"
